REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2018/12/16 09:00:00,7495.79,91.92,TRADE
NSW1,2018/12/16 09:30:00,7581.64,87.07,TRADE
NSW1,2018/12/16 10:00:00,7692.51,84.08,TRADE
NSW1,2018/12/16 10:30:00,7776.59,79.14,TRADE
NSW1,2018/12/16 11:00:00,7912.19,84.42,TRADE
NSW1,2018/12/16 11:30:00,7972.72,72.93,TRADE
NSW1,2018/12/16 12:00:00,8152.02,77.55,TRADE
NSW1,2018/12/16 12:30:00,8266.78,79.01,TRADE
NSW1,2018/12/16 13:00:00,8390.86,83.24,TRADE
NSW1,2018/12/16 13:30:00,8575.19,90.41,TRADE
NSW1,2018/12/16 14:00:00,8687.46,89.37,TRADE
NSW1,2018/12/16 14:30:00,8817.09,98.96,TRADE
NSW1,2018/12/16 15:00:00,8982.86,102.78,TRADE
NSW1,2018/12/16 15:30:00,8971.6,108.35,TRADE
NSW1,2018/12/16 16:00:00,9018.61,122.90,TRADE
NSW1,2018/12/16 16:30:00,9058.73,101.92,TRADE
NSW1,2018/12/16 17:00:00,9187.92,106.66,TRADE
NSW1,2018/12/16 17:30:00,9041.25,101.55,TRADE
NSW1,2018/12/16 18:00:00,8942.04,103.65,TRADE
NSW1,2018/12/16 18:30:00,8809.73,104.11,TRADE
NSW1,2018/12/16 19:00:00,8716.66,109.41,TRADE
NSW1,2018/12/16 19:30:00,8685.81,102.95,TRADE
NSW1,2018/12/16 20:00:00,8693.84,108.97,TRADE
NSW1,2018/12/16 20:30:00,8577.52,107.18,TRADE
NSW1,2018/12/16 21:00:00,8340.56,98.69,TRADE
NSW1,2018/12/16 21:30:00,8134.57,91.74,TRADE
NSW1,2018/12/16 22:00:00,7895.73,77.88,TRADE
NSW1,2018/12/16 22:30:00,7735.29,78.53,TRADE
NSW1,2018/12/16 23:00:00,7491.73,73.56,TRADE
NSW1,2018/12/16 23:30:00,7242.72,77.23,TRADE
NSW1,2018/12/17 00:00:00,7142.74,75.62,TRADE
NSW1,2018/12/17 00:30:00,7023.03,85.23,TRADE
NSW1,2018/12/17 01:00:00,6796.88,71.18,TRADE
NSW1,2018/12/17 01:30:00,6498.3,66.16,TRADE
NSW1,2018/12/17 02:00:00,6396.41,73.64,TRADE
NSW1,2018/12/17 02:30:00,6306.49,75.21,TRADE
NSW1,2018/12/17 03:00:00,6253.1,78.54,TRADE
NSW1,2018/12/17 03:30:00,6240.24,80.64,TRADE
NSW1,2018/12/17 04:00:00,6312.62,80.59,TRADE
NSW1,2018/12/17 04:30:00,6480.86,77.35,TRADE
NSW1,2018/12/17 05:00:00,6658.56,63.84,TRADE
NSW1,2018/12/17 05:30:00,7156.39,75.10,TRADE
NSW1,2018/12/17 06:00:00,7562.18,79.13,TRADE
NSW1,2018/12/17 06:30:00,7925.84,95.93,TRADE
NSW1,2018/12/17 07:00:00,8270.15,106.25,TRADE
NSW1,2018/12/17 07:30:00,8528.87,91.13,TRADE
NSW1,2018/12/17 08:00:00,8661.35,94.95,TRADE
NSW1,2018/12/17 08:30:00,8813.22,101.76,TRADE
NSW1,2018/12/17 09:00:00,8893.78,108.67,TRADE
NSW1,2018/12/17 09:30:00,8927.62,95.41,TRADE
NSW1,2018/12/17 10:00:00,8991.82,96.15,TRADE
NSW1,2018/12/17 10:30:00,9027.73,107.94,TRADE
NSW1,2018/12/17 11:00:00,9072.87,108.82,TRADE
NSW1,2018/12/17 11:30:00,9147.44,111.30,TRADE
NSW1,2018/12/17 12:00:00,9208.38,114.24,TRADE
NSW1,2018/12/17 12:30:00,9349.49,116.31,TRADE
NSW1,2018/12/17 13:00:00,9491.43,103.47,TRADE
NSW1,2018/12/17 13:30:00,9609.59,110.52,TRADE
NSW1,2018/12/17 14:00:00,9760.96,127.13,TRADE
NSW1,2018/12/17 14:30:00,9863.2,124.12,TRADE
NSW1,2018/12/17 15:00:00,10034.7,115.01,TRADE
NSW1,2018/12/17 15:30:00,10246.96,155.47,TRADE
NSW1,2018/12/17 16:00:00,10428.81,124.13,TRADE
NSW1,2018/12/17 16:30:00,10451.96,137.27,TRADE
NSW1,2018/12/17 17:00:00,10571.21,163.92,TRADE
NSW1,2018/12/17 17:30:00,10462.15,128.38,TRADE
NSW1,2018/12/17 18:00:00,10460.71,130.26,TRADE
NSW1,2018/12/17 18:30:00,10199.62,131.21,TRADE
NSW1,2018/12/17 19:00:00,9903.63,128.46,TRADE
NSW1,2018/12/17 19:30:00,9745.35,111.45,TRADE
NSW1,2018/12/17 20:00:00,9628,114.50,TRADE
NSW1,2018/12/17 20:30:00,9368.71,122.36,TRADE
NSW1,2018/12/17 21:00:00,9017.08,88.83,TRADE
NSW1,2018/12/17 21:30:00,8801.14,88.98,TRADE
NSW1,2018/12/17 22:00:00,8440.73,82.39,TRADE
NSW1,2018/12/17 22:30:00,8304.11,83.18,TRADE
NSW1,2018/12/17 23:00:00,8050.55,88.56,TRADE
NSW1,2018/12/17 23:30:00,7765.85,75.24,TRADE
NSW1,2018/12/18 00:00:00,7624.07,77.38,TRADE
NSW1,2018/12/18 00:30:00,7383.51,70.98,TRADE
NSW1,2018/12/18 01:00:00,7181.96,66.40,TRADE
NSW1,2018/12/18 01:30:00,6867.88,67.28,TRADE
NSW1,2018/12/18 02:00:00,6631.78,66.28,TRADE
NSW1,2018/12/18 02:30:00,6528.03,67.75,TRADE
NSW1,2018/12/18 03:00:00,6405.55,66.75,TRADE
NSW1,2018/12/18 03:30:00,6443.46,67.89,TRADE
NSW1,2018/12/18 04:00:00,6498.33,71.59,TRADE
NSW1,2018/12/18 04:30:00,6707.31,70.40,TRADE
NSW1,2018/12/18 05:00:00,6941.02,73.29,TRADE
NSW1,2018/12/18 05:30:00,7365.58,108.28,TRADE
NSW1,2018/12/18 06:00:00,7765.59,92.13,TRADE
NSW1,2018/12/18 06:30:00,8068.05,92.06,TRADE
NSW1,2018/12/18 07:00:00,8339.43,101.46,TRADE
NSW1,2018/12/18 07:30:00,8507.96,97.75,TRADE
NSW1,2018/12/18 08:00:00,8645.73,111.64,TRADE
NSW1,2018/12/18 08:30:00,8736.47,107.58,TRADE
NSW1,2018/12/18 09:00:00,8807.79,105.97,TRADE
NSW1,2018/12/18 09:30:00,8809.85,92.44,TRADE
NSW1,2018/12/18 10:00:00,8839.83,112.97,TRADE
NSW1,2018/12/18 10:30:00,8850.52,108.96,TRADE
NSW1,2018/12/18 11:00:00,8886.18,123.04,TRADE
NSW1,2018/12/18 11:30:00,8913.58,109.81,TRADE
NSW1,2018/12/18 12:00:00,8887.92,131.35,TRADE
NSW1,2018/12/18 12:30:00,8997.89,106.62,TRADE
NSW1,2018/12/18 13:00:00,9108.04,209.95,TRADE
NSW1,2018/12/18 13:30:00,9196.2,123.72,TRADE
NSW1,2018/12/18 14:00:00,9311.56,108.35,TRADE
NSW1,2018/12/18 14:30:00,9483.32,103.91,TRADE
NSW1,2018/12/18 15:00:00,9608.16,104.80,TRADE
NSW1,2018/12/18 15:30:00,9683.97,142.19,TRADE
NSW1,2018/12/18 16:00:00,9805.27,219.12,TRADE
NSW1,2018/12/18 16:30:00,9756.61,109.19,TRADE
NSW1,2018/12/18 17:00:00,9763.33,195.48,TRADE
NSW1,2018/12/18 17:30:00,9591.65,105.05,TRADE
NSW1,2018/12/18 18:00:00,9534.6,130.54,TRADE
NSW1,2018/12/18 18:30:00,9322.84,104.24,TRADE
NSW1,2018/12/18 19:00:00,9184.05,159.49,TRADE
NSW1,2018/12/18 19:30:00,9146.51,143.68,TRADE
NSW1,2018/12/18 20:00:00,9076.85,166.47,TRADE
NSW1,2018/12/18 20:30:00,8845.55,121.59,TRADE
NSW1,2018/12/18 21:00:00,8567.22,93.75,TRADE
NSW1,2018/12/18 21:30:00,8427.69,86.74,TRADE
NSW1,2018/12/18 22:00:00,8217.12,124.76,TRADE
NSW1,2018/12/18 22:30:00,8068.89,235.26,TRADE
NSW1,2018/12/18 23:00:00,7843.69,144.06,TRADE
NSW1,2018/12/18 23:30:00,7683.93,91.99,TRADE
NSW1,2018/12/19 00:00:00,7560.81,76.25,TRADE
NSW1,2018/12/19 00:30:00,7336.19,65.72,TRADE
NSW1,2018/12/19 01:00:00,7128.31,65.42,TRADE
NSW1,2018/12/19 01:30:00,6793.03,54.99,TRADE
NSW1,2018/12/19 02:00:00,6541.72,57.89,TRADE
NSW1,2018/12/19 02:30:00,6452.92,68.79,TRADE
NSW1,2018/12/19 03:00:00,6419.25,61.07,TRADE
NSW1,2018/12/19 03:30:00,6416.15,60.90,TRADE
NSW1,2018/12/19 04:00:00,6511.53,61.10,TRADE
NSW1,2018/12/19 04:30:00,6766.26,71.31,TRADE
NSW1,2018/12/19 05:00:00,7001.82,82.59,TRADE
NSW1,2018/12/19 05:30:00,7454.54,100.69,TRADE
NSW1,2018/12/19 06:00:00,7814.74,84.42,TRADE
NSW1,2018/12/19 06:30:00,8147.66,136.53,TRADE
NSW1,2018/12/19 07:00:00,8454.19,167.33,TRADE
NSW1,2018/12/19 07:30:00,8645.51,95.44,TRADE
NSW1,2018/12/19 08:00:00,8670.92,97.46,TRADE
NSW1,2018/12/19 08:30:00,8756.67,97.35,TRADE
NSW1,2018/12/19 09:00:00,8794.77,100.53,TRADE
NSW1,2018/12/19 09:30:00,8871.81,118.43,TRADE
NSW1,2018/12/19 10:00:00,8858.43,110.85,TRADE
NSW1,2018/12/19 10:30:00,8899.2,109.20,TRADE
NSW1,2018/12/19 11:00:00,8896.59,111.77,TRADE
NSW1,2018/12/19 11:30:00,8856.61,159.61,TRADE
NSW1,2018/12/19 12:00:00,8826.44,99.16,TRADE
NSW1,2018/12/19 12:30:00,8846.02,99.55,TRADE
NSW1,2018/12/19 13:00:00,8913.01,122.77,TRADE
NSW1,2018/12/19 13:30:00,8994.21,113.32,TRADE
NSW1,2018/12/19 14:00:00,9068.95,112.26,TRADE
NSW1,2018/12/19 14:30:00,9148.93,204.81,TRADE
NSW1,2018/12/19 15:00:00,9281.84,287.01,TRADE
NSW1,2018/12/19 15:30:00,9363.75,224.80,TRADE
NSW1,2018/12/19 16:00:00,9430.45,138.88,TRADE
NSW1,2018/12/19 16:30:00,9476.38,152.77,TRADE
NSW1,2018/12/19 17:00:00,9456.77,116.12,TRADE
NSW1,2018/12/19 17:30:00,9316.42,111.42,TRADE
NSW1,2018/12/19 18:00:00,9298.56,127.93,TRADE
NSW1,2018/12/19 18:30:00,9197.74,119.82,TRADE
NSW1,2018/12/19 19:00:00,9127.68,270.65,TRADE
NSW1,2018/12/19 19:30:00,9025.7,265.84,TRADE
NSW1,2018/12/19 20:00:00,8854.12,123.96,TRADE
NSW1,2018/12/19 20:30:00,8680.41,115.13,TRADE
NSW1,2018/12/19 21:00:00,8418.89,127.31,TRADE
NSW1,2018/12/19 21:30:00,8351.76,92.93,TRADE
NSW1,2018/12/19 22:00:00,8151.05,89.23,TRADE
NSW1,2018/12/19 22:30:00,8054.34,94.77,TRADE
NSW1,2018/12/19 23:00:00,7867.1,95.24,TRADE
NSW1,2018/12/19 23:30:00,7694.55,87.61,TRADE
NSW1,2018/12/20 00:00:00,7527.57,82.19,TRADE
NSW1,2018/12/20 00:30:00,7329.05,69.52,TRADE
NSW1,2018/12/20 01:00:00,7141.56,67.76,TRADE
NSW1,2018/12/20 01:30:00,6827.02,62.67,TRADE
NSW1,2018/12/20 02:00:00,6592.91,54.83,TRADE
NSW1,2018/12/20 02:30:00,6502.26,64.92,TRADE
NSW1,2018/12/20 03:00:00,6423.62,63.64,TRADE
NSW1,2018/12/20 03:30:00,6388.96,63.47,TRADE
NSW1,2018/12/20 04:00:00,6470.78,60.68,TRADE
NSW1,2018/12/20 04:30:00,6659.04,64.73,TRADE
NSW1,2018/12/20 05:00:00,6867.66,62.56,TRADE
NSW1,2018/12/20 05:30:00,7267.13,75.23,TRADE
NSW1,2018/12/20 06:00:00,7656.27,88.25,TRADE
NSW1,2018/12/20 06:30:00,7958,103.92,TRADE
NSW1,2018/12/20 07:00:00,8230.39,141.12,TRADE
NSW1,2018/12/20 07:30:00,8439.34,89.22,TRADE
NSW1,2018/12/20 08:00:00,8549.2,107.59,TRADE
NSW1,2018/12/20 08:30:00,8631.76,117.86,TRADE
NSW1,2018/12/20 09:00:00,8711.83,99.76,TRADE
NSW1,2018/12/20 09:30:00,8817.29,100.59,TRADE
NSW1,2018/12/20 10:00:00,8823.47,93.26,TRADE
NSW1,2018/12/20 10:30:00,8895.8,92.57,TRADE
NSW1,2018/12/20 11:00:00,9006.05,100.30,TRADE
NSW1,2018/12/20 11:30:00,9252.88,163.38,TRADE
NSW1,2018/12/20 12:00:00,9391.71,96.17,TRADE
NSW1,2018/12/20 12:30:00,9522.4,90.57,TRADE
NSW1,2018/12/20 13:00:00,9881.75,97.80,TRADE
NSW1,2018/12/20 13:30:00,10107.42,112.89,TRADE
NSW1,2018/12/20 14:00:00,10427.56,188.54,TRADE
NSW1,2018/12/20 14:30:00,10671.81,145.78,TRADE
NSW1,2018/12/20 15:00:00,10980.05,277.33,TRADE
NSW1,2018/12/20 15:30:00,11315.99,302.26,TRADE
NSW1,2018/12/20 16:00:00,11151.86,158.13,TRADE
NSW1,2018/12/20 16:30:00,10979.39,113,TRADE
NSW1,2018/12/20 17:00:00,11120.79,219.74,TRADE
NSW1,2018/12/20 17:30:00,10734.7,94.68,TRADE
NSW1,2018/12/20 18:00:00,10275.87,86.77,TRADE
NSW1,2018/12/20 18:30:00,9849.02,84,TRADE
NSW1,2018/12/20 19:00:00,9532.33,93.41,TRADE
NSW1,2018/12/20 19:30:00,9340.96,101.96,TRADE
NSW1,2018/12/20 20:00:00,9263.3,101.30,TRADE
NSW1,2018/12/20 20:30:00,9007.99,85.71,TRADE
NSW1,2018/12/20 21:00:00,8689.5,82.92,TRADE
NSW1,2018/12/20 21:30:00,8519.13,88.69,TRADE
NSW1,2018/12/20 22:00:00,8269.02,84.83,TRADE
NSW1,2018/12/20 22:30:00,8157.62,103.06,TRADE
NSW1,2018/12/20 23:00:00,7901.26,81.52,TRADE
NSW1,2018/12/20 23:30:00,7717.75,88.28,TRADE
NSW1,2018/12/21 00:00:00,7503.06,79.94,TRADE
NSW1,2018/12/21 00:30:00,7240.91,67.99,TRADE
NSW1,2018/12/21 01:00:00,7002.87,69.44,TRADE
NSW1,2018/12/21 01:30:00,6723.72,78.12,TRADE
NSW1,2018/12/21 02:00:00,6493.09,77.36,TRADE
NSW1,2018/12/21 02:30:00,6356.43,68.35,TRADE
NSW1,2018/12/21 03:00:00,6289.28,76.49,TRADE
NSW1,2018/12/21 03:30:00,6297.32,67.26,TRADE
NSW1,2018/12/21 04:00:00,6338.53,68.38,TRADE
NSW1,2018/12/21 04:30:00,6552.38,61.92,TRADE
NSW1,2018/12/21 05:00:00,6743.11,62.08,TRADE
NSW1,2018/12/21 05:30:00,7088.75,72.17,TRADE
NSW1,2018/12/21 06:00:00,7376.37,83.31,TRADE
NSW1,2018/12/21 06:30:00,7636.28,93.85,TRADE
NSW1,2018/12/21 07:00:00,7917.07,89.96,TRADE
NSW1,2018/12/21 07:30:00,8065.45,74.97,TRADE
NSW1,2018/12/21 08:00:00,8151.64,81.08,TRADE
NSW1,2018/12/21 08:30:00,8336.97,78.28,TRADE
NSW1,2018/12/21 09:00:00,8323.32,78.57,TRADE
NSW1,2018/12/21 09:30:00,8417.59,89.92,TRADE
NSW1,2018/12/21 10:00:00,8428.53,84.28,TRADE
NSW1,2018/12/21 10:30:00,8374.33,81.50,TRADE
NSW1,2018/12/21 11:00:00,8309.88,85.01,TRADE
NSW1,2018/12/21 11:30:00,8237.08,74.97,TRADE
NSW1,2018/12/21 12:00:00,8193.04,94.06,TRADE
NSW1,2018/12/21 12:30:00,8259.67,86.22,TRADE
NSW1,2018/12/21 13:00:00,8219.57,75.56,TRADE
NSW1,2018/12/21 13:30:00,8129.52,75.40,TRADE
NSW1,2018/12/21 14:00:00,8072.42,70.38,TRADE
NSW1,2018/12/21 14:30:00,8126.87,70.80,TRADE
NSW1,2018/12/21 15:00:00,8181.13,79.05,TRADE
NSW1,2018/12/21 15:30:00,8257.27,87.58,TRADE
NSW1,2018/12/21 16:00:00,8295.79,79.75,TRADE
NSW1,2018/12/21 16:30:00,8325.49,91.19,TRADE
NSW1,2018/12/21 17:00:00,8336.83,80.17,TRADE
NSW1,2018/12/21 17:30:00,8239.49,76.14,TRADE
NSW1,2018/12/21 18:00:00,8215.53,76.16,TRADE
NSW1,2018/12/21 18:30:00,8080.72,69.62,TRADE
NSW1,2018/12/21 19:00:00,8075.5,74.82,TRADE
NSW1,2018/12/21 19:30:00,8090.22,84.39,TRADE
NSW1,2018/12/21 20:00:00,8098.73,78.35,TRADE
NSW1,2018/12/21 20:30:00,7980.24,84.70,TRADE
NSW1,2018/12/21 21:00:00,7855.45,91.65,TRADE
NSW1,2018/12/21 21:30:00,7825.01,77.59,TRADE
NSW1,2018/12/21 22:00:00,7669.65,68.83,TRADE
NSW1,2018/12/21 22:30:00,7671.49,77.48,TRADE
NSW1,2018/12/21 23:00:00,7494.02,75.18,TRADE
NSW1,2018/12/21 23:30:00,7386.51,96.58,TRADE
NSW1,2018/12/22 00:00:00,7204.87,83.38,TRADE
NSW1,2018/12/22 00:30:00,6966.18,65.82,TRADE
NSW1,2018/12/22 01:00:00,6759.9,66.66,TRADE
NSW1,2018/12/22 01:30:00,6440.73,59.38,TRADE
NSW1,2018/12/22 02:00:00,6282.71,45.50,TRADE
NSW1,2018/12/22 02:30:00,6073.89,56.08,TRADE
NSW1,2018/12/22 03:00:00,6006.97,65.54,TRADE
NSW1,2018/12/22 03:30:00,5964.05,62.38,TRADE
NSW1,2018/12/22 04:00:00,5994.21,62.05,TRADE
NSW1,2018/12/22 04:30:00,6071.27,60.89,TRADE
NSW1,2018/12/22 05:00:00,6126.6,61.24,TRADE
NSW1,2018/12/22 05:30:00,6280.75,70.03,TRADE
NSW1,2018/12/22 06:00:00,6390.74,80.46,TRADE
NSW1,2018/12/22 06:30:00,6585.45,88.59,TRADE
NSW1,2018/12/22 07:00:00,6787.19,85.86,TRADE
NSW1,2018/12/22 07:30:00,6942.78,69.54,TRADE
NSW1,2018/12/22 08:00:00,7055.12,65.94,TRADE
NSW1,2018/12/22 08:30:00,7201.34,68.10,TRADE
NSW1,2018/12/22 09:00:00,7130.42,66.29,TRADE
NSW1,2018/12/22 09:30:00,7148.81,75.82,TRADE
NSW1,2018/12/22 10:00:00,7105.72,67.46,TRADE
NSW1,2018/12/22 10:30:00,7124.23,66.72,TRADE
NSW1,2018/12/22 11:00:00,7008.55,62.51,TRADE
NSW1,2018/12/22 11:30:00,6901.7,61.11,TRADE
NSW1,2018/12/22 12:00:00,6784.82,58.08,TRADE
NSW1,2018/12/22 12:30:00,6753.2,61.13,TRADE
NSW1,2018/12/22 13:00:00,6760.68,59.51,TRADE
NSW1,2018/12/22 13:30:00,6716.33,61.08,TRADE
NSW1,2018/12/22 14:00:00,6722,62.72,TRADE
NSW1,2018/12/22 14:30:00,6714.45,56.87,TRADE
NSW1,2018/12/22 15:00:00,6769.31,63.93,TRADE
NSW1,2018/12/22 15:30:00,6846.47,67.33,TRADE
NSW1,2018/12/22 16:00:00,6872.89,69.52,TRADE
NSW1,2018/12/22 16:30:00,6905.55,69.12,TRADE
NSW1,2018/12/22 17:00:00,7061.39,74.39,TRADE
NSW1,2018/12/22 17:30:00,7188.12,78.04,TRADE
NSW1,2018/12/22 18:00:00,7286.96,84.92,TRADE
NSW1,2018/12/22 18:30:00,7372.51,87.19,TRADE
NSW1,2018/12/22 19:00:00,7331.95,81.70,TRADE
NSW1,2018/12/22 19:30:00,7424.14,82.36,TRADE
NSW1,2018/12/22 20:00:00,7481.82,102.52,TRADE
NSW1,2018/12/22 20:30:00,7395.58,98.70,TRADE
NSW1,2018/12/22 21:00:00,7283.31,72.21,TRADE
NSW1,2018/12/22 21:30:00,7220.07,68.29,TRADE
NSW1,2018/12/22 22:00:00,7170.04,69.25,TRADE
NSW1,2018/12/22 22:30:00,7118.35,78.33,TRADE
NSW1,2018/12/22 23:00:00,6906.47,68.05,TRADE
NSW1,2018/12/22 23:30:00,6764.87,69.27,TRADE
NSW1,2018/12/23 00:00:00,6676.41,80.64,TRADE
NSW1,2018/12/23 00:30:00,6525.11,67.19,TRADE
NSW1,2018/12/23 01:00:00,6362.66,55.73,TRADE
NSW1,2018/12/23 01:30:00,6147.76,56.89,TRADE
NSW1,2018/12/23 02:00:00,5981.85,52.38,TRADE
NSW1,2018/12/23 02:30:00,5874.14,57.93,TRADE
NSW1,2018/12/23 03:00:00,5755.57,48.37,TRADE
NSW1,2018/12/23 03:30:00,5745.56,46.28,TRADE
NSW1,2018/12/23 04:00:00,5762.66,41.26,TRADE
NSW1,2018/12/23 04:30:00,5782.23,48.99,TRADE
NSW1,2018/12/23 05:00:00,5777.16,48.99,TRADE
NSW1,2018/12/23 05:30:00,5915.56,49.02,TRADE
NSW1,2018/12/23 06:00:00,6000.93,47.84,TRADE
NSW1,2018/12/23 06:30:00,6174.98,49.20,TRADE
NSW1,2018/12/23 07:00:00,6316.72,49.24,TRADE
NSW1,2018/12/23 07:30:00,6434.78,48.33,TRADE
NSW1,2018/12/23 08:00:00,6498.75,51.18,TRADE
NSW1,2018/12/23 08:30:00,6578.47,51.86,TRADE
NSW1,2018/12/23 09:00:00,6594.08,51.50,TRADE
NSW1,2018/12/23 09:30:00,6615.71,46.80,TRADE
NSW1,2018/12/23 10:00:00,6586.07,53.78,TRADE
NSW1,2018/12/23 10:30:00,6527.52,49.74,TRADE
NSW1,2018/12/23 11:00:00,6478.13,49.30,TRADE
NSW1,2018/12/23 11:30:00,6455.92,49.61,TRADE
NSW1,2018/12/23 12:00:00,6393.14,49.17,TRADE
NSW1,2018/12/23 12:30:00,6312.97,49.25,TRADE
NSW1,2018/12/23 13:00:00,6261.22,50.04,TRADE
NSW1,2018/12/23 13:30:00,6239.13,49.29,TRADE
NSW1,2018/12/23 14:00:00,6246.98,49.29,TRADE
NSW1,2018/12/23 14:30:00,6293.55,50.41,TRADE
NSW1,2018/12/23 15:00:00,6410.11,51.84,TRADE
NSW1,2018/12/23 15:30:00,6554.18,53.42,TRADE
NSW1,2018/12/23 16:00:00,6754.51,62.56,TRADE
NSW1,2018/12/23 16:30:00,6875.23,64.36,TRADE
NSW1,2018/12/23 17:00:00,7097.77,65.08,TRADE
NSW1,2018/12/23 17:30:00,7323.61,85.11,TRADE
NSW1,2018/12/23 18:00:00,7454.69,82.86,TRADE
NSW1,2018/12/23 18:30:00,7487.02,89.51,TRADE
NSW1,2018/12/23 19:00:00,7489.33,90.27,TRADE
NSW1,2018/12/23 19:30:00,7568.36,92.04,TRADE
NSW1,2018/12/23 20:00:00,7637.79,94.43,TRADE
NSW1,2018/12/23 20:30:00,7550.28,83.80,TRADE
NSW1,2018/12/23 21:00:00,7409.9,80.74,TRADE
NSW1,2018/12/23 21:30:00,7270.71,74.76,TRADE
NSW1,2018/12/23 22:00:00,7131.52,67.45,TRADE
NSW1,2018/12/23 22:30:00,7088.18,78.81,TRADE
NSW1,2018/12/23 23:00:00,6911.26,71.42,TRADE
NSW1,2018/12/23 23:30:00,6764.08,64.36,TRADE
NSW1,2018/12/24 00:00:00,6624.16,66.60,TRADE
NSW1,2018/12/24 00:30:00,6465.9,56.87,TRADE
NSW1,2018/12/24 01:00:00,6367.17,61.51,TRADE
NSW1,2018/12/24 01:30:00,6120.35,47.20,TRADE
NSW1,2018/12/24 02:00:00,5960.73,42.62,TRADE
NSW1,2018/12/24 02:30:00,5832.42,40.03,TRADE
NSW1,2018/12/24 03:00:00,5769.75,43.94,TRADE
NSW1,2018/12/24 03:30:00,5733.63,34.63,TRADE
NSW1,2018/12/24 04:00:00,5744.61,17.63,TRADE
NSW1,2018/12/24 04:30:00,5904.91,24.19,TRADE
NSW1,2018/12/24 05:00:00,5958.88,32.73,TRADE
NSW1,2018/12/24 05:30:00,6198.57,51.57,TRADE
NSW1,2018/12/24 06:00:00,6382.85,47.92,TRADE
NSW1,2018/12/24 06:30:00,6584.39,49.55,TRADE
NSW1,2018/12/24 07:00:00,6748.08,49.21,TRADE
NSW1,2018/12/24 07:30:00,6886.96,50.14,TRADE
NSW1,2018/12/24 08:00:00,6935.27,51.60,TRADE
NSW1,2018/12/24 08:30:00,7053.27,55.45,TRADE
NSW1,2018/12/24 09:00:00,7064,50.75,TRADE
NSW1,2018/12/24 09:30:00,7066.69,51.51,TRADE
NSW1,2018/12/24 10:00:00,7071.74,49.17,TRADE
NSW1,2018/12/24 10:30:00,7055.23,52.95,TRADE
NSW1,2018/12/24 11:00:00,7011.69,52.76,TRADE
NSW1,2018/12/24 11:30:00,6956.11,53.27,TRADE
NSW1,2018/12/24 12:00:00,6992.14,57.21,TRADE
NSW1,2018/12/24 12:30:00,6995.19,55.33,TRADE
NSW1,2018/12/24 13:00:00,7081.88,62.37,TRADE
NSW1,2018/12/24 13:30:00,7121.24,63.36,TRADE
NSW1,2018/12/24 14:00:00,7254.19,64.84,TRADE
NSW1,2018/12/24 14:30:00,7376.97,61.67,TRADE
NSW1,2018/12/24 15:00:00,7493.54,61.45,TRADE
NSW1,2018/12/24 15:30:00,7688.57,62.28,TRADE
NSW1,2018/12/24 16:00:00,7842.81,64.64,TRADE
NSW1,2018/12/24 16:30:00,7962.75,62.91,TRADE
NSW1,2018/12/24 17:00:00,8087.06,63.19,TRADE
NSW1,2018/12/24 17:30:00,8027.15,62.85,TRADE
NSW1,2018/12/24 18:00:00,7978.21,61.78,TRADE
NSW1,2018/12/24 18:30:00,7818.75,60.95,TRADE
NSW1,2018/12/24 19:00:00,7708.99,61.84,TRADE
NSW1,2018/12/24 19:30:00,7632.63,61.06,TRADE
NSW1,2018/12/24 20:00:00,7647.48,62.32,TRADE
NSW1,2018/12/24 20:30:00,7518.27,59.61,TRADE
NSW1,2018/12/24 21:00:00,7350.39,54.67,TRADE
NSW1,2018/12/24 21:30:00,7366.25,50.43,TRADE
NSW1,2018/12/24 22:00:00,7307.82,46.26,TRADE
NSW1,2018/12/24 22:30:00,7333.36,50.43,TRADE
NSW1,2018/12/24 23:00:00,7209.74,50.31,TRADE
NSW1,2018/12/24 23:30:00,7022.14,48.16,TRADE
NSW1,2018/12/25 00:00:00,6858.55,48.06,TRADE
NSW1,2018/12/25 00:30:00,6676.27,48.14,TRADE
NSW1,2018/12/25 01:00:00,6473.73,51.06,TRADE
NSW1,2018/12/25 01:30:00,6148.21,45.80,TRADE
NSW1,2018/12/25 02:00:00,5906.62,38.35,TRADE
NSW1,2018/12/25 02:30:00,5741.49,35.67,TRADE
NSW1,2018/12/25 03:00:00,5626.03,35,TRADE
NSW1,2018/12/25 03:30:00,5576.61,38.85,TRADE
NSW1,2018/12/25 04:00:00,5552.23,37.40,TRADE
NSW1,2018/12/25 04:30:00,5587.98,33.71,TRADE
NSW1,2018/12/25 05:00:00,5558.78,32.36,TRADE
NSW1,2018/12/25 05:30:00,5720.39,33.40,TRADE
NSW1,2018/12/25 06:00:00,5844.32,29.81,TRADE
NSW1,2018/12/25 06:30:00,5948.1,32,TRADE
NSW1,2018/12/25 07:00:00,6078.62,28.18,TRADE
NSW1,2018/12/25 07:30:00,6196.47,34.08,TRADE
NSW1,2018/12/25 08:00:00,6279.07,34.19,TRADE
NSW1,2018/12/25 08:30:00,6404.32,41.46,TRADE
NSW1,2018/12/25 09:00:00,6483.93,47.91,TRADE
NSW1,2018/12/25 09:30:00,6580.08,48.74,TRADE
NSW1,2018/12/25 10:00:00,6703.79,48.99,TRADE
NSW1,2018/12/25 10:30:00,6776.83,51.37,TRADE
